timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-10-22T18:48:17.731233,50,0,3.196950,5.089050,5.353050,0.068072,-0.076489,-2.007253,3.128878,5.165539,7.360303,-0.646525,2.025100,-0.146025,559.143799,-1113.637573,-21.187500,61.150,-23.405,43.552,,
2025-10-22T18:48:17.781487,100,1,0.316050,4.432950,10.705951,-2.094513,-0.577913,2.482078,2.410563,5.010863,8.223873,-1.782000,2.147475,-0.242825,562.518799,-1111.387573,-21.431252,61.214,-1.562,22.493,,
2025-10-22T18:48:17.831389,150,2,2.185950,3.558000,11.272950,0.486073,-0.564051,1.554855,1.699877,4.122051,9.718095,0.059262,0.500087,0.630850,565.406250,-1109.025024,-21.412500,62.645,-10.477,17.517,,
2025-10-22T18:48:17.882026,201,3,2.470950,4.708050,10.279051,0.389486,0.425887,0.262628,2.081464,4.282163,10.016423,1.472212,0.290400,-0.333300,565.950012,-1110.487549,-21.918751,62.054,-12.328,24.609,,
2025-10-22T18:48:17.931901,251,4,-0.076050,5.272950,6.385050,-1.496102,0.578022,-2.504637,1.420052,4.694928,8.889687,1.114300,1.834662,0.285037,567.393799,-1114.968750,-22.781250,56.033,0.526,39.551,,
2025-10-22T18:48:17.981319,300,5,-0.160050,5.701950,7.507950,-0.955425,0.709614,-0.768248,0.795375,4.992336,8.276198,-0.530200,2.067725,1.158713,570.843750,-1116.281250,-22.593750,56.734,0.973,37.215,,
2025-10-22T18:48:18.031405,350,6,-1.558050,3.396000,9.949051,-1.404730,-1.343941,1.563393,-0.153320,4.739941,8.385658,-1.192538,-1.288787,-0.018288,573.787537,-1114.425049,-23.043751,61.054,8.430,18.847,,
2025-10-22T18:48:18.081599,401,7,1.125000,4.345950,9.052951,1.052012,-0.100442,0.397531,0.072988,4.446392,8.655420,-1.221825,-0.930188,-0.306625,571.800049,-1112.475098,-24.187502,60.763,-6.392,25.644,,
2025-10-22T18:48:18.131507,450,8,-0.286950,3.288000,8.976001,-0.435449,-0.832450,-0.261232,0.148499,4.120450,9.237233,-0.184250,0.256438,-0.415250,570.562500,-1110.525024,-25.181252,61.017,1.719,20.118,,
2025-10-22T18:48:18.181365,500,9,0.366000,3.457950,8.872951,0.281152,-0.370688,-0.286068,0.084848,3.828638,9.159019,0.902275,0.130763,0.271150,571.012512,-1110.918823,-23.681252,61.081,-2.201,21.292,,
2025-10-22T18:48:18.231377,550,10,0.558000,4.311000,7.731000,0.030510,0.258015,-0.890050,0.527490,4.052985,8.621050,0.909837,1.518550,-0.467362,573.375000,-1114.237549,-24.225000,59.626,-3.607,29.145,,
2025-10-22T18:48:18.281387,600,11,-1.807050,4.528050,8.356050,-1.655673,0.368330,-0.134431,-0.151377,4.159720,8.490481,0.748825,1.233375,-0.399300,576.487549,-1115.737549,-23.831251,58.544,10.765,28.453,,
