timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-10-16T20:52:54.799577,50,0,4.074931,8.470984,5.801450,1.838265,0.501854,0.542123,2.236666,7.969131,5.259327,-0.548862,-0.032223,0.150044,-28.920000,-6.720000,3.540000,-175.355,-21.648,55.594,,car
2025-10-16T20:52:54.849413,100,1,4.074931,8.470984,5.801450,1.838265,0.501854,0.542123,2.236666,7.969131,5.259327,-0.548862,-0.032223,0.150044,-29.639999,-6.060000,2.520000,-172.668,-21.648,55.594,,car
2025-10-16T20:52:54.899402,150,2,4.074931,8.470984,5.801450,1.838265,0.501854,0.542123,2.236666,7.969131,5.259327,-0.548862,-0.032223,0.150044,-29.639999,-6.060000,2.520000,-172.668,-21.648,55.594,,car
2025-10-16T20:52:54.949598,200,3,4.074931,8.470984,5.801450,1.838265,0.501854,0.542123,2.236666,7.969131,5.259327,-0.548862,-0.032223,0.150044,-29.639999,-6.060000,2.520000,-172.668,-21.648,55.594,,car
2025-10-16T20:52:54.999588,250,4,-11.394305,9.802161,6.220435,3.707510,0.554598,0.025121,-15.101815,9.247563,6.195314,-0.318566,3.014773,-1.741806,-29.639999,-6.060000,2.520000,131.011,44.464,57.601,,car
2025-10-16T20:52:55.049777,300,5,-11.394305,9.802161,6.220435,3.707510,0.554598,0.025121,-15.101815,9.247563,6.195314,-0.318566,3.014773,-1.741806,-26.459999,-9.420000,-6.600000,144.578,44.464,57.601,,car
2025-10-16T20:52:55.099492,350,6,-11.394305,9.802161,6.220435,3.707510,0.554598,0.025121,-15.101815,9.247563,6.195314,-0.318566,3.014773,-1.741806,-26.459999,-9.420000,-6.600000,144.578,44.464,57.601,,car
2025-10-16T20:52:55.149543,400,7,-11.394305,9.802161,6.220435,3.707510,0.554598,0.025121,-15.101815,9.247563,6.195314,-0.318566,3.014773,-1.741806,-26.459999,-9.420000,-6.600000,144.578,44.464,57.601,,car
2025-10-16T20:52:55.199572,450,8,-2.044648,7.972991,6.608296,-1.397520,0.496315,0.295545,-0.647129,7.476676,6.312751,-0.674701,-3.816533,0.754189,-26.459999,-9.420000,-6.600000,169.655,11.169,50.347,,car
2025-10-16T20:52:55.249867,500,9,-2.044648,7.972991,6.608296,-1.397520,0.496315,0.295545,-0.647129,7.476676,6.312751,-0.674701,-3.816533,0.754189,-23.699999,-8.460000,-7.860000,173.104,11.169,50.347,,car
2025-10-16T20:52:55.299542,550,10,-2.044648,7.972991,6.608296,-1.397520,0.496315,0.295545,-0.647129,7.476676,6.312751,-0.674701,-3.816533,0.754189,-23.699999,-8.460000,-7.860000,173.104,11.169,50.347,,car
2025-10-16T20:52:55.349544,600,11,-1.359907,6.438308,4.302381,-0.112369,-0.784170,-2.212963,-1.247537,7.222478,6.515343,-0.489608,0.540768,0.027871,-23.699999,-8.460000,-7.860000,176.127,9.961,56.247,,car
2025-10-16T20:52:55.401242,652,12,-1.359907,6.438308,4.302381,-0.112369,-0.784170,-2.212963,-1.247537,7.222478,6.515343,-0.489608,0.540768,0.027871,-23.699999,-8.460000,-7.860000,176.127,9.961,56.247,,car
2025-10-16T20:52:55.451408,702,13,-1.359907,6.438308,4.302381,-0.112369,-0.784170,-2.212963,-1.247537,7.222478,6.515343,-0.489608,0.540768,0.027871,-26.099998,-9.420000,-14.639999,-173.933,9.961,56.247,,car
2025-10-16T20:52:55.501179,752,14,-1.359907,6.438308,4.302381,-0.112369,-0.784170,-2.212963,-1.247537,7.222478,6.515343,-0.489608,0.540768,0.027871,-26.099998,-9.420000,-14.639999,-173.933,9.961,56.247,,car
2025-10-16T20:52:55.551762,802,15,-0.890643,7.024887,6.914754,0.260736,-0.125474,0.302876,-1.151379,7.150362,6.611877,0.408363,-1.143998,-0.772363,-26.099998,-9.420000,-14.639999,-175.584,5.163,45.453,,car
2025-10-16T20:52:55.600549,851,16,-0.890643,7.024887,6.914754,0.260736,-0.125474,0.302876,-1.151379,7.150362,6.611877,0.408363,-1.143998,-0.772363,-26.099998,-9.420000,-14.639999,-175.584,5.163,45.453,,car
2025-10-16T20:52:55.650668,901,17,-0.890643,7.024887,6.914754,0.260736,-0.125474,0.302876,-1.151379,7.150362,6.611877,0.408363,-1.143998,-0.772363,-26.340000,-16.080000,-7.500000,164.137,5.163,45.453,,car
