timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-10-18T19:51:25.254466,50,0,1.874660,4.845864,7.745542,-0.415535,-0.563077,1.268181,2.290195,5.408941,6.477361,-0.008858,-0.022220,0.004429,-12.840000,-43.619999,8.340000,109.639,-11.595,32.031,,
2025-10-18T19:51:25.304730,100,1,1.707066,4.671088,8.595484,-0.415535,-0.563077,1.268181,2.122601,5.234165,7.327303,-0.008858,-0.022220,0.004429,-12.840000,-43.619999,8.340000,108.873,-9.898,28.521,,
2025-10-18T19:51:25.354693,150,2,1.673547,4.716578,9.541193,-0.415535,-0.563077,1.268181,2.089082,5.279655,8.273012,-0.008858,-0.022220,0.004429,-12.840000,-43.619999,8.340000,108.463,-8.936,26.305,,
2025-10-18T19:51:25.404454,200,3,2.070984,4.888960,7.848493,0.268918,-0.004403,-0.456800,1.802066,4.893363,8.305292,0.082161,-0.071089,0.113774,-12.840000,-43.619999,8.340000,109.810,-12.624,31.919,,
2025-10-18T19:51:25.454449,250,4,1.968034,4.836287,8.676887,0.268918,-0.004403,-0.456800,1.699116,4.840690,9.133686,0.082161,-0.071089,0.113774,-8.700000,-41.939999,3.000000,103.755,-11.206,29.134,,
2025-10-18T19:51:25.504654,300,5,1.623269,4.853047,7.565977,0.268918,-0.004403,-0.456800,1.354351,4.857450,8.022776,0.082161,-0.071089,0.113774,-8.700000,-41.939999,3.000000,104.155,-10.237,32.677,,
2025-10-18T19:51:25.554734,350,6,1.802834,5.588366,7.132626,0.268918,-0.004403,-0.456800,1.533916,5.592769,7.589426,0.082161,-0.071089,0.113774,-8.700000,-41.939999,3.000000,105.105,-11.253,38.078,,
2025-10-18T19:51:25.604429,400,7,1.039083,5.068824,7.259519,0.669900,-0.185558,-1.159417,0.369183,5.254382,8.418935,-0.238543,0.381562,-0.044440,-8.700000,-41.939999,3.000000,104.207,-6.693,34.924,,
2025-10-18T19:51:25.654409,450,8,0.440533,4.766856,8.353669,0.669900,-0.185558,-1.159417,-0.229367,4.952414,9.513086,-0.238543,0.381562,-0.044440,-14.219999,-36.779999,12.599999,111.327,-2.622,29.710,,
2025-10-18T19:51:25.704670,500,9,0.440533,4.766856,8.353669,0.669900,-0.185558,-1.159417,-0.229367,4.952414,9.513086,-0.238543,0.381562,-0.044440,-14.219999,-36.779999,12.599999,111.327,-2.622,29.710,,
2025-10-18T19:51:25.754742,550,10,0.440533,4.766856,8.353669,0.669900,-0.185558,-1.159417,-0.229367,4.952414,9.513086,-0.238543,0.381562,-0.044440,-14.219999,-36.779999,12.599999,111.327,-2.622,29.710,,
2025-10-18T19:51:25.805052,601,11,0.591368,4.079720,9.007286,-0.248431,-0.396257,0.322199,0.839799,4.475976,8.685087,-0.024129,0.058414,0.011759,-14.219999,-36.779999,12.599999,111.297,-3.423,24.367,,
2025-10-18T19:51:25.855428,651,12,0.591368,4.079720,9.007286,-0.248431,-0.396257,0.322199,0.839799,4.475976,8.685087,-0.024129,0.058414,0.011759,-17.820000,-36.719997,12.120000,115.972,-3.423,24.367,,
2025-10-18T19:51:25.905509,701,13,0.591368,4.079720,9.007286,-0.248431,-0.396257,0.322199,0.839799,4.475976,8.685087,-0.024129,0.058414,0.011759,-17.820000,-36.719997,12.120000,115.972,-3.423,24.367,,
2025-10-18T19:51:25.955513,751,14,1.388637,3.983952,9.052776,0.541613,-0.384287,0.313704,0.847024,4.368239,8.739072,0.017410,-0.002062,0.025809,-17.820000,-36.719997,12.120000,117.306,-7.992,23.753,,
2025-10-18T19:51:26.004770,801,15,1.388637,3.983952,9.052776,0.541613,-0.384287,0.313704,0.847024,4.368239,8.739072,0.017410,-0.002062,0.025809,-17.820000,-36.719997,12.120000,117.306,-7.992,23.753,,
2025-10-18T19:51:26.054793,851,16,1.388637,3.983952,9.052776,0.541613,-0.384287,0.313704,0.847024,4.368239,8.739072,0.017410,-0.002062,0.025809,-18.420000,-37.200001,6.840000,118.232,-7.992,23.753,,
2025-10-18T19:51:26.105114,901,17,1.388637,3.983952,9.052776,0.541613,-0.384287,0.313704,0.847024,4.368239,8.739072,0.017410,-0.002062,0.025809,-18.420000,-37.200001,6.840000,118.232,-7.992,23.753,,
2025-10-18T19:51:26.155012,951,18,0.703895,4.788404,7.484574,-0.102867,0.236831,-1.164279,0.806763,4.551573,8.648853,0.208000,-0.141339,-0.058490,-18.420000,-37.200001,6.840000,118.911,-4.530,32.610,,
2025-10-18T19:51:26.204472,1000,19,0.703895,4.788404,7.484574,-0.102867,0.236831,-1.164279,0.806763,4.551573,8.648853,0.208000,-0.141339,-0.058490,-18.420000,-37.200001,6.840000,118.911,-4.530,32.610,,
