timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-11-01T19:09:50.163467,51,0,0.464475,4.137180,9.945813,-0.012032,0.595091,0.813622,0.476507,3.542089,9.132192,0.116675,-0.020235,0.017410,23.100000,-4.500000,-38.459999,-22.450,-2.469,22.586,,walk
2025-11-01T19:09:50.213361,101,1,0.464475,4.137180,9.945813,-0.012032,0.595091,0.813622,0.476507,3.542089,9.132192,0.116675,-0.020235,0.017410,23.100000,-4.500000,-38.459999,-22.450,-2.469,22.586,,walk
2025-11-01T19:09:50.263360,151,2,0.687136,2.681506,8.425495,0.732592,0.809157,0.725035,-0.045456,1.872349,7.700460,-0.938289,0.849637,-0.266643,23.100000,-4.500000,-38.459999,-14.647,-4.444,17.654,,walk
2025-11-01T19:09:50.313361,201,3,0.687136,2.681506,8.425495,0.732592,0.809157,0.725035,-0.045456,1.872349,7.700460,-0.938289,0.849637,-0.266643,23.100000,-4.500000,-38.459999,-14.647,-4.444,17.654,,walk
2025-11-01T19:09:50.363457,251,4,0.687136,2.681506,8.425495,0.732592,0.809157,0.725035,-0.045456,1.872349,7.700460,-0.938289,0.849637,-0.266643,27.359999,-1.020000,-34.259998,-16.285,-4.444,17.654,,walk
2025-11-01T19:09:50.413444,301,5,0.687136,2.681506,8.425495,0.732592,0.809157,0.725035,-0.045456,1.872349,7.700460,-0.938289,0.849637,-0.266643,27.359999,-1.020000,-34.259998,-16.285,-4.444,17.654,,walk
2025-11-01T19:09:50.463486,351,6,-1.132457,2.681506,8.557177,0.920161,0.181967,-0.700763,-2.052618,2.499539,9.257939,-0.263894,0.298637,-0.360105,27.359999,-1.020000,-34.259998,-24.086,7.197,17.399,,walk
2025-11-01T19:09:50.513433,401,7,-1.132457,2.681506,8.557177,0.920161,0.181967,-0.700763,-2.052618,2.499539,9.257939,-0.263894,0.298637,-0.360105,27.359999,-1.020000,-34.259998,-24.086,7.197,17.399,,walk
2025-11-01T19:09:50.563479,451,8,-1.132457,2.681506,8.557177,0.920161,0.181967,-0.700763,-2.052618,2.499539,9.257939,-0.263894,0.298637,-0.360105,33.119999,2.220000,-29.580000,-22.599,7.197,17.399,,walk
2025-11-01T19:09:50.613438,501,9,-1.132457,2.681506,8.557177,1.921117,0.980145,-0.605325,-3.053575,1.701361,9.162501,0.445932,0.555200,0.383929,33.119999,2.220000,-29.580000,-22.599,7.197,17.399,,walk
2025-11-01T19:09:50.663480,551,10,-2.011129,2.861071,11.820473,1.921117,0.980145,-0.605325,-3.932247,1.880926,12.425797,0.445932,0.555200,0.383929,33.119999,2.220000,-29.580000,-20.286,9.390,13.606,,walk
2025-11-01T19:09:50.713463,601,11,-2.011129,2.861071,11.820473,1.921117,0.980145,-0.605325,-3.932247,1.880926,12.425797,0.445932,0.555200,0.383929,33.119999,2.220000,-29.580000,-20.286,9.390,13.606,,walk
2025-11-01T19:09:50.763751,651,12,-2.011129,2.861071,11.820473,1.921117,0.980145,-0.605325,-3.932247,1.880926,12.425797,0.445932,0.555200,0.383929,36.119999,-1.920000,-26.340000,-10.191,9.390,13.606,,walk
2025-11-01T19:09:50.814126,701,13,-3.023877,2.722207,9.253889,-0.364633,-1.168100,0.653641,-2.659244,3.890308,8.600248,1.300532,-1.124068,-1.049161,36.119999,-1.920000,-26.340000,-17.338,17.405,16.392,,walk
2025-11-01T19:09:50.864679,752,14,-3.023877,2.722207,9.253889,-0.364633,-1.168100,0.653641,-2.659244,3.890308,8.600248,1.300532,-1.124068,-1.049161,36.119999,-1.920000,-26.340000,-17.338,17.405,16.392,,walk
2025-11-01T19:09:50.913694,801,15,-3.023877,2.722207,9.253889,-0.364633,-1.168100,0.653641,-2.659244,3.890308,8.600248,1.300532,-1.124068,-1.049161,36.119999,-1.920000,-26.340000,-17.338,17.405,16.392,,walk
2025-11-01T19:09:50.963961,851,16,-3.023877,2.722207,9.253889,-0.364633,-1.168100,0.653641,-2.659244,3.890308,8.600248,1.300532,-1.124068,-1.049161,22.799999,-3.480000,-39.660000,-43.128,17.405,16.392,,walk
2025-11-01T19:09:51.013605,901,17,-0.064643,1.980005,8.597878,-3.877722,-2.361795,0.911573,3.813078,4.341799,7.686304,0.099571,-1.731879,1.059546,22.799999,-3.480000,-39.660000,-13.842,0.420,12.969,,walk
2025-11-01T19:09:51.063588,951,18,-0.064643,1.980005,8.597878,-3.877722,-2.361795,0.911573,3.813078,4.341799,7.686304,0.099571,-1.731879,1.059546,22.799999,-3.480000,-39.660000,-13.842,0.420,12.969,,walk
2025-11-01T19:09:51.113948,1001,19,-0.064643,1.980005,8.597878,-3.877722,-2.361795,0.911573,3.813078,4.341799,7.686304,0.099571,-1.731879,1.059546,22.799999,-3.480000,-39.660000,-13.842,0.420,12.969,,walk
2025-11-01T19:09:51.163423,1051,20,4.915596,0.782904,6.950667,-3.940329,-2.275510,0.658105,8.855924,3.058414,6.292562,0.622472,-2.196137,1.937359,11.580000,-5.220000,-43.799999,3.173,-35.098,6.427,,walk
2025-11-01T19:09:51.213605,1101,21,4.915596,0.782904,6.950667,-3.940329,-2.275510,0.658105,8.855924,3.058414,6.292562,0.622472,-2.196137,1.937359,11.580000,-5.220000,-43.799999,3.173,-35.098,6.427,,walk
2025-11-01T19:09:51.264416,1152,22,4.915596,0.782904,6.950667,-3.940329,-2.275510,0.658105,8.855924,3.058414,6.292562,0.622472,-2.196137,1.937359,11.580000,-5.220000,-43.799999,3.173,-35.098,6.427,,walk
2025-11-01T19:09:51.313768,1201,23,4.915596,0.782904,6.950667,-3.940329,-2.275510,0.658105,8.855924,3.058414,6.292562,0.622472,-2.196137,1.937359,11.580000,-5.220000,-43.799999,3.173,-35.098,6.427,,walk
2025-11-01T19:09:51.364747,1252,24,8.569147,-1.865083,4.165911,-3.620810,-0.743158,2.371238,12.189957,-1.121926,1.794673,1.279763,-1.663462,5.276959,-9.420000,-9.719999,-50.039997,28.840,-61.958,-24.118,,walk
2025-11-01T19:09:51.414227,1301,25,8.569147,-1.865083,4.165911,-3.620810,-0.743158,2.371238,12.189957,-1.121926,1.794673,1.279763,-1.663462,5.276959,-9.420000,-9.719999,-50.039997,28.840,-61.958,-24.118,,walk
2025-11-01T19:09:51.464159,1351,26,8.569147,-1.865083,4.165911,-3.620810,-0.743158,2.371238,12.189957,-1.121926,1.794673,1.279763,-1.663462,5.276959,-9.420000,-9.719999,-50.039997,28.840,-61.958,-24.118,,walk
2025-11-01T19:09:51.513677,1401,27,8.569147,-1.865083,4.165911,-3.620810,-0.743158,2.371238,12.189957,-1.121926,1.794673,1.279763,-1.663462,5.276959,-9.420000,-9.719999,-50.039997,28.840,-61.958,-24.118,,walk
2025-11-01T19:09:51.563808,1451,28,15.275605,-6.490980,6.476615,8.496795,-1.247861,1.709267,6.778811,-5.243119,4.767348,3.062268,1.124527,4.951979,-28.559999,5.280000,-51.840000,47.524,-59.025,-45.063,,walk
2025-11-01T19:09:51.614004,1501,29,15.275605,-6.490980,6.476615,8.496795,-1.247861,1.709267,6.778811,-5.243119,4.767348,3.062268,1.124527,4.951979,-28.559999,5.280000,-51.840000,47.524,-59.025,-45.063,,walk
2025-11-01T19:09:51.663609,1551,30,15.275605,-6.490980,6.476615,8.496795,-1.247861,1.709267,6.778811,-5.243119,4.767348,3.062268,1.124527,4.951979,-28.559999,5.280000,-51.840000,47.524,-59.025,-45.063,,walk
2025-11-01T19:09:51.713685,1601,31,8.092701,-3.253720,2.810793,10.165963,-1.323166,-0.107882,-2.073262,-1.930554,2.918675,0.257174,-1.271287,-1.156062,-28.559999,5.280000,-51.840000,46.432,-62.018,-49.177,,walk
2025-11-01T19:09:51.763791,1651,32,8.092701,-3.253720,2.810793,10.165963,-1.323166,-0.107882,-2.073262,-1.930554,2.918675,0.257174,-1.271287,-1.156062,-29.639999,-21.119999,-41.279999,64.963,-62.018,-49.177,,walk
2025-11-01T19:09:51.813543,1701,33,8.092701,-3.253720,2.810793,10.165963,-1.323166,-0.107882,-2.073262,-1.930554,2.918675,0.257174,-1.271287,-1.156062,-29.639999,-21.119999,-41.279999,64.963,-62.018,-49.177,,walk
2025-11-01T19:09:51.863578,1751,34,8.092701,-3.253720,2.810793,10.165963,-1.323166,-0.107882,-2.073262,-1.930554,2.918675,0.257174,-1.271287,-1.156062,-29.639999,-21.119999,-41.279999,64.963,-62.018,-49.177,,walk
2025-11-01T19:09:51.913951,1801,35,2.516306,-3.883395,5.662586,-4.975748,-1.335160,-0.129292,7.492054,-2.548235,5.791878,0.273668,-0.824744,-0.898277,-29.639999,-21.119999,-41.279999,106.808,-20.127,-34.442,,walk
2025-11-01T19:09:51.963734,1851,36,2.516306,-3.883395,5.662586,-4.975748,-1.335160,-0.129292,7.492054,-2.548235,5.791878,0.273668,-0.824744,-0.898277,-38.700001,-48.539997,-25.799999,114.143,-20.127,-34.442,,walk
2025-11-01T19:09:52.013909,1901,37,2.516306,-3.883395,5.662586,-4.975748,-1.335160,-0.129292,7.492054,-2.548235,5.791878,0.273668,-0.824744,-0.898277,-38.700001,-48.539997,-25.799999,114.143,-20.127,-34.442,,walk
2025-11-01T19:09:52.063615,1951,38,7.920319,-3.021482,5.767931,-6.063123,-1.849475,1.369948,13.983441,-1.172007,4.397983,-1.276708,-1.821066,-0.611171,-38.700001,-48.539997,-25.799999,94.123,-50.576,-27.647,,walk
2025-11-01T19:09:52.113576,2001,39,7.920319,-3.021482,5.767931,-6.063123,-1.849475,1.369948,13.983441,-1.172007,4.397983,-1.276708,-1.821066,-0.611171,-38.700001,-48.539997,-25.799999,94.123,-50.576,-27.647,,walk
2025-11-01T19:09:52.163673,2051,40,7.920319,-3.021482,5.767931,-6.063123,-1.849475,1.369948,13.983441,-1.172007,4.397983,-1.276708,-1.821066,-0.611171,-68.820000,-60.660000,-48.840000,93.686,-50.576,-27.647,,walk
2025-11-01T19:09:52.213763,2101,41,7.920319,-3.021482,5.767931,-6.063123,-1.849475,1.369948,13.983441,-1.172007,4.397983,-1.276708,-1.821066,-0.611171,-68.820000,-60.660000,-48.840000,93.686,-50.576,-27.647,,walk
2025-11-01T19:09:52.264713,2152,42,11.396699,-1.786075,4.853047,2.801842,0.524241,0.734672,8.594857,-2.310316,4.118375,-0.476475,1.829465,-0.283747,-68.820000,-60.660000,-48.840000,79.381,-65.594,-20.205,,walk
2025-11-01T19:09:52.314431,2202,43,11.396699,-1.786075,4.853047,2.801842,0.524241,0.734672,8.594857,-2.310316,4.118375,-0.476475,1.829465,-0.283747,-68.820000,-60.660000,-48.840000,79.381,-65.594,-20.205,,walk
2025-11-01T19:09:52.363756,2251,44,11.396699,-1.786075,4.853047,2.801842,0.524241,0.734672,8.594857,-2.310316,4.118375,-0.476475,1.829465,-0.283747,24.840000,-135.000000,-10.620000,80.598,-65.594,-20.205,,walk
2025-11-01T19:09:52.413703,2301,45,11.396699,-1.786075,4.853047,2.990752,-1.562048,-0.192744,8.405947,-0.224026,5.045791,-0.301767,-1.445384,-1.368033,24.840000,-135.000000,-10.620000,80.598,-65.594,-20.205,,walk
2025-11-01T19:09:52.463831,2351,46,7.690475,-0.320823,3.684676,2.990752,-1.562048,-0.192744,4.699723,1.241225,3.877421,-0.301767,-1.445384,-1.368033,24.840000,-135.000000,-10.620000,81.303,-64.315,-4.976,,walk
2025-11-01T19:09:52.513625,2401,47,7.690475,-0.320823,3.684676,2.990752,-1.562048,-0.192744,4.699723,1.241225,3.877421,-0.301767,-1.445384,-1.368033,24.840000,-135.000000,-10.620000,81.303,-64.315,-4.976,,walk
2025-11-01T19:09:52.563775,2451,48,7.690475,-0.320823,3.684676,2.990752,-1.562048,-0.192744,4.699723,1.241225,3.877421,-0.301767,-1.445384,-1.368033,96.000000,-17.039999,-5.040000,11.823,-64.315,-4.976,,walk
2025-11-01T19:09:52.613637,2501,49,8.011298,1.039083,2.070984,-1.395597,-3.141786,1.306513,9.406895,4.180870,0.764471,0.273668,-2.262721,-2.556166,96.000000,-17.039999,-5.040000,60.614,-73.869,26.644,,walk
2025-11-01T19:09:52.664220,2551,50,8.011298,1.039083,2.070984,-1.395597,-3.141786,1.306513,9.406895,4.180870,0.764471,0.273668,-2.262721,-2.556166,96.000000,-17.039999,-5.040000,60.614,-73.869,26.644,,walk
2025-11-01T19:09:52.713938,2601,51,8.011298,1.039083,2.070984,-1.395597,-3.141786,1.306513,9.406895,4.180870,0.764471,0.273668,-2.262721,-2.556166,96.000000,-17.039999,-5.040000,60.614,-73.869,26.644,,walk
