timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-10-18T17:49:36.781549,50,0,1.971686,4.927121,9.833903,-0.399292,-1.226247,0.752614,2.370978,6.153368,9.081289,0.168594,-0.252891,0.117588,-24.337502,-12.356251,-38.362503,-155.613,-10.163,26.612,,walk
2025-10-18T17:49:36.831580,100,1,1.687837,4.793123,10.803295,-0.399292,-1.226247,0.752614,2.087129,6.019370,10.050681,0.168594,-0.252891,0.117588,-24.337502,-12.356251,-38.362503,-163.578,-8.127,23.926,,walk
2025-10-18T17:49:36.881641,151,2,0.952942,4.287938,10.677672,-0.269645,-0.382771,-0.794654,1.222587,4.670709,11.472326,0.168594,-0.252891,0.117588,-24.337502,-12.356251,-38.362503,-170.499,-4.734,21.879,,walk
2025-10-18T17:49:36.935402,204,3,1.231705,3.375674,10.827224,-0.269645,-0.382771,-0.794654,1.501351,3.758445,11.621878,-0.092314,0.338257,-0.131256,-24.656252,-12.075001,-38.231251,-178.377,-6.198,17.316,,walk
2025-10-18T17:49:36.983367,252,4,1.770390,2.190629,9.782158,-0.269645,-0.382771,-0.794654,2.040035,2.573400,10.576812,-0.092314,0.338257,-0.131256,-24.656252,-12.075001,-38.231251,171.552,-10.016,12.623,,walk
2025-10-18T17:49:37.033785,303,5,2.139184,2.803491,8.489435,-0.269645,-0.382771,-0.794654,2.408829,3.186261,9.284089,-0.092314,0.338257,-0.131256,-24.656252,-12.075001,-38.231251,-172.474,-13.456,18.275,,walk
2025-10-18T17:49:37.084133,353,6,2.293520,3.073880,7.559226,0.719335,1.376116,0.673687,1.574185,1.697764,6.885539,-0.092314,0.338257,-0.131256,-24.656252,-12.075001,-38.231251,-158.811,-15.698,22.129,,walk
2025-10-18T17:49:37.132726,402,7,1.794318,2.942275,8.076375,0.719335,1.376116,0.673687,1.074982,1.566159,7.402688,0.058794,-0.099568,-0.275492,-25.031252,-12.093751,-38.062500,-169.362,-11.791,20.017,,walk
2025-10-18T17:49:37.183185,452,8,1.292722,2.749652,8.811569,0.719335,1.376116,0.673687,0.573387,1.373537,8.137882,0.058794,-0.099568,-0.275492,-25.031252,-12.093751,-38.062500,-177.892,-7.972,17.331,,walk
2025-10-18T17:49:37.232343,501,9,0.734896,3.358925,8.378169,0.719335,1.376116,0.673687,0.015560,1.982809,7.704482,0.058794,-0.099568,-0.275492,-25.031252,-12.093751,-38.062500,-170.526,-4.655,21.847,,walk
2025-10-18T17:49:37.283522,552,10,1.097707,3.795914,8.085946,0.340765,-0.500526,0.840590,0.756942,4.296440,7.245357,0.058794,-0.099568,-0.275492,-25.031252,-12.093751,-38.062500,-162.412,-7.006,25.148,,walk
2025-10-18T17:49:37.332170,601,11,0.800698,4.345366,8.362616,0.340765,-0.500526,0.840590,0.459933,4.845892,7.522026,-0.238307,0.088267,-0.488067,-24.750002,-12.112500,-38.287502,-159.971,-4.856,27.457,,walk
2025-10-18T17:49:37.382004,651,12,0.628415,4.688736,8.829515,0.340765,-0.500526,0.840590,0.287650,5.189262,7.988926,-0.238307,0.088267,-0.488067,-24.750002,-12.112500,-38.287502,-160.373,-3.597,27.970,,walk
2025-10-18T17:49:37.431820,701,13,0.149551,4.357330,9.902099,0.340765,-0.500526,0.840590,-0.191214,4.857856,9.061509,-0.238307,0.088267,-0.488067,-24.750002,-12.112500,-38.287502,-169.541,-0.792,23.751,,walk
